Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
svchost.exe	4792	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	10668	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	10484	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	3964	Host Process for Windows Services	Microsoft Corporation	6.2  KB		9.4  KB
svchost.exe	12708	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	12864	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	5840	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	10496	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	2608	Host Process for Windows Services	Microsoft Corporation			
svchost.exe	13252	Host Process for Windows Services	Microsoft Corporation			
StartMenuExperienceHost.exe	5988	Windows Start Experience Host	Microsoft Corporation	6.0  MB	27.2  KB	114.7  KB
spoolsv.exe	2636	Spooler SubSystem App	Microsoft Corporation			
splwow64.exe	13144	Print driver host for applications	Microsoft Corporation	267.8  KB		11.7  KB
snmp.exe	3144	SNMP Service	Microsoft Corporation			
smss.exe	420					
sihost.exe	4600	Shell Infrastructure Host	Microsoft Corporation	220.3  KB		2.1  MB
ShellHost.exe	5160	ShellHost	Microsoft Corporation	512 B		8.3  KB
ShellExperienceHost.exe	2092	Windows Shell Experience Host	Microsoft Corporation	772.9  KB		21.1  KB
services.exe	800					
SecurityHealthSystray.exe	7524	Windows Security notification icon	Microsoft Corporation	6.7  KB		3.4  KB
SecurityHealthService.exe	7504	Windows Security Health Service	Microsoft Corporation			
SearchIndexer.exe	8724	Microsoft Windows Search Indexer	Microsoft Corporation			
SearchHost.exe	6000		Microsoft Corporation	5.8  MB	1.4  MB	514.5  KB
RuntimeBroker.exe	6120	Runtime Broker	Microsoft Corporation	2.3  MB	20.0  KB	289.4  KB
RuntimeBroker.exe	5532	Runtime Broker	Microsoft Corporation	774.3  KB	248 B	82.8  KB
RuntimeBroker.exe	8616	Runtime Broker	Microsoft Corporation	6.9  KB		3.0  KB
RuntimeBroker.exe	4412	Runtime Broker	Microsoft Corporation	5.4  KB		2.1  KB
RuntimeBroker.exe	3116	Runtime Broker	Microsoft Corporation	251.1  KB		120.1  KB
RuntimeBroker.exe	6056	Runtime Broker	Microsoft Corporation	21.6  KB	192 B	151.9  KB
RuntimeBroker.exe	10764	Runtime Broker	Microsoft Corporation	7.6  KB		8.3  KB
RuntimeBroker.exe	5884	Runtime Broker	Microsoft Corporation	44.3  KB		10.4  KB
Registry	96					
procexp64.exe	5348	Sysinternals Process Explorer	Sysinternals - www.sysinternals.com	275.8  MB	63.8  KB	2.8  MB
procexp.exe	9952	Sysinternals Process Explorer	Sysinternals - www.sysinternals.com	141.5  KB	2.3  MB	3.2  KB
OfficeClickToRun.exe	2956	Microsoft Office Click-to-Run (SxS)	Microsoft Corporation			
Notepad.exe	828			69.3  KB	717 B	27.9  KB
NisSrv.exe	7812	Microsoft Network Realtime Inspection Service	Microsoft Corporation			
ms-teams.exe	10112	Microsoft Teams	Microsoft Corporation	13.4  MB	2.7  MB	1.6  MB
MsMpEng.exe	3208	Antimalware Service Executable	Microsoft Corporation			
msedgewebview2.exe	6472	Microsoft Edge WebView2	Microsoft Corporation	53.3  MB	40.5  MB	606.0  KB
msedgewebview2.exe	6660	Microsoft Edge WebView2	Microsoft Corporation	1.6  KB	72 B	6.8  KB
msedgewebview2.exe	7164	Microsoft Edge WebView2	Microsoft Corporation	747.8  KB	919.6  KB	24.8  KB
msedgewebview2.exe	6208	Microsoft Edge WebView2	Microsoft Corporation	2.0  MB	2.8  MB	234.5  KB
msedgewebview2.exe	5892	Microsoft Edge WebView2	Microsoft Corporation	826.0  KB	1.6  MB	8.8  KB
msedgewebview2.exe	6752	Microsoft Edge WebView2	Microsoft Corporation	9.5  MB	9.3  MB	12.4  KB
msedgewebview2.exe	9252	Microsoft Edge WebView2	Microsoft Corporation	43.4  MB	19.3  MB	674.5  KB
msedgewebview2.exe	9780	Microsoft Edge WebView2	Microsoft Corporation	1.7  KB	96 B	6.6  KB
msedgewebview2.exe	4012	Microsoft Edge WebView2	Microsoft Corporation	8.3  MB	24.9  MB	340.8  KB
msedgewebview2.exe	9660	Microsoft Edge WebView2	Microsoft Corporation	84.9  KB	457.4  KB	23.5  KB
msedgewebview2.exe	9280	Microsoft Edge WebView2	Microsoft Corporation	1.4  MB	1.2  MB	8.5  KB
msedgewebview2.exe	9240	Microsoft Edge WebView2	Microsoft Corporation	6.3  MB	6.8  MB	11.8  KB
msedgewebview2.exe	4028	Microsoft Edge WebView2	Microsoft Corporation	15.1  KB	376.0  KB	12.7  KB
msedgewebview2.exe	3636	Microsoft Edge WebView2	Microsoft Corporation	16.1  KB	377.1  KB	12.7  KB
msedgewebview2.exe	8828	Microsoft Edge WebView2	Microsoft Corporation	13.0  KB	261.9  KB	12.9  KB
msedgewebview2.exe	1404	Microsoft Edge WebView2	Microsoft Corporation	13.5  KB	262.4  KB	12.9  KB
msedgewebview2.exe	9416	Microsoft Edge WebView2	Microsoft Corporation	33.6  MB	19.1  MB	848.9  KB
msedgewebview2.exe	4732	Microsoft Edge WebView2	Microsoft Corporation	3.1  KB	96 B	7.2  KB
msedgewebview2.exe	6692	Microsoft Edge WebView2	Microsoft Corporation	8.3  MB	16.0  MB	324.5  KB
msedgewebview2.exe	888	Microsoft Edge WebView2	Microsoft Corporation	1.6  MB	755.2  KB	23.5  KB
msedgewebview2.exe	1652	Microsoft Edge WebView2	Microsoft Corporation	12.8  MB	16.1  MB	8.5  KB
msedgewebview2.exe	7380	Microsoft Edge WebView2	Microsoft Corporation	42.9  MB	25.7  MB	11.7  KB
msedgewebview2.exe	1968	Microsoft Edge WebView2	Microsoft Corporation	14.0  KB	164.9  KB	12.8  KB
msedgewebview2.exe	4220	Microsoft Edge WebView2	Microsoft Corporation	14.1  KB	165.0  KB	12.8  KB
msedge.exe	1572	Microsoft Edge	Microsoft Corporation	22.9  MB	10.0  MB	1013.1  KB
msedge.exe	12220	Microsoft Edge	Microsoft Corporation	7.0  KB	240 B	2.4  KB
msedge.exe	2520	Microsoft Edge	Microsoft Corporation	33.4  KB	117.8  KB	21.5  KB
msedge.exe	3320	Microsoft Edge	Microsoft Corporation	4.0  MB	1.2  MB	53.5  KB
msedge.exe	11604	Microsoft Edge	Microsoft Corporation	181.8  KB	88.2  KB	8.2  KB
msedge.exe	5672	Microsoft Edge	Microsoft Corporation	2.4  MB	3.6  MB	10.9  KB
msedge.exe	7520	Microsoft Edge	Microsoft Corporation	75.4  KB	91.4  KB	10.7  KB
MpDefenderCoreService.exe	3060	Antimalware Core Service	Microsoft Corporation			
Memory Compression	2008					
lsass.exe	816	Local Security Authority Process	Microsoft Corporation			
Interrupts	n/a	Hardware Interrupts and DPCs				
HxTsr.exe	13212	Microsoft Outlook Communications	Microsoft Corporation	419.0  KB	64.1  KB	12.5  KB
fontdrvhost.exe	940					
fontdrvhost.exe	948					
explorer.exe	4764	Windows Explorer	Microsoft Corporation	26.1  MB	7.6  MB	3.8  MB
EXCEL.EXE	5624	Microsoft Excel	Microsoft Corporation	27.5  MB	13.8  MB	2.3  MB
dwm.exe	876					
dllhost.exe	4908	COM Surrogate	Microsoft Corporation	3.9  MB	26.2  MB	127.7  KB
dllhost.exe	5520	COM Surrogate	Microsoft Corporation	13.8  KB		11.6  KB
dllhost.exe	6216	COM Surrogate	Microsoft Corporation	11.2  KB		3.7  KB
dllhost.exe	10364	COM Surrogate	Microsoft Corporation	1002 B		7.5  KB
ctfmon.exe	6540			14.8  KB		109.1  KB
csrss.exe	592					
csrss.exe	676					
CrossDeviceService.exe	5904	Microsoft Cross Device Service	Microsoft Corporation	1.2  MB		507.7  KB
backgroundTaskHost.exe	12604	Background Task Host	Microsoft Corporation	73.5  KB		12.9  KB
AppVShNotify.exe	6392	Microsoft Application Virtualization Client Shell Notifier	Microsoft Corporation	636 B	564 B	4.1  KB
ApplicationFrameHost.exe	9976	Application Frame Host	Microsoft Corporation	24.6  KB		14.6  KB
AggregatorHost.exe	4696					

