Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
procexp64.exe	13180	Sysinternals Process Explorer	Sysinternals - www.sysinternals.com	288.2  MB	284.2  KB	5.4  MB
PhoneExperienceHost.exe	7308	Microsoft Phone Link	Microsoft Corporation	1.7  MB	186 B	191.3  KB
NisSrv.exe	8156			7.8  KB		128.6  KB
MsMpEng.exe	3336			5.6  GB	1.3  GB	674.4  MB
msedgewebview2.exe	6420	Microsoft Edge WebView2	Microsoft Corporation	63.1  MB	49.3  MB	725.5  KB
msedgewebview2.exe	6488	Microsoft Edge WebView2	Microsoft Corporation	5.7  KB	72 B	11.8  KB
msedgewebview2.exe	6988	Microsoft Edge WebView2	Microsoft Corporation	996.8  KB	1.6  MB	25.8  KB
msedgewebview2.exe	7028	Microsoft Edge WebView2	Microsoft Corporation	2.8  MB	5.6  MB	324.8  KB
msedgewebview2.exe	7100	Microsoft Edge WebView2	Microsoft Corporation	1.6  MB	2.6  MB	9.0  KB
msedgewebview2.exe	5396	Microsoft Edge WebView2	Microsoft Corporation	11.5  MB	15.5  MB	11.6  KB
msedgewebview2.exe	9704	Microsoft Edge WebView2	Microsoft Corporation	49.3  MB	22.1  MB	1.0  MB
msedgewebview2.exe	6824	Microsoft Edge WebView2	Microsoft Corporation	12.0  KB	6.1  MB	53.7  KB
msedgewebview2.exe	8320	Microsoft Edge WebView2	Microsoft Corporation	17.0  MB	37.7  MB	453.8  KB
msedgewebview2.exe	6168	Microsoft Edge WebView2	Microsoft Corporation	27.8  MB	2.6  MB	26.5  KB
msedgewebview2.exe	9800	Microsoft Edge WebView2	Microsoft Corporation	31.5  MB	44.3  MB	8.9  KB
msedgewebview2.exe	5800	Microsoft Edge WebView2	Microsoft Corporation	30.6  KB	232.5  KB	13.1  KB
msedgewebview2.exe	2000	Microsoft Edge WebView2	Microsoft Corporation	29.0  MB	31.0  MB	11.9  KB
msedge.exe	11916	Microsoft Edge	Microsoft Corporation	29.4  MB	22.7  MB	939.9  KB
msedge.exe	13744	Microsoft Edge	Microsoft Corporation	6.9  KB	252 B	3.2  KB
msedge.exe	12512	Microsoft Edge	Microsoft Corporation	45.3  KB	307.6  KB	21.4  KB
msedge.exe	13880	Microsoft Edge	Microsoft Corporation	3.5  MB	3.0  MB	69.1  KB
msedge.exe	9044	Microsoft Edge	Microsoft Corporation	176.4  KB	235.8  KB	8.2  KB
msedge.exe	5308	Microsoft Edge	Microsoft Corporation	2.1  MB	4.8  MB	10.6  KB
msedge.exe	13748	Microsoft Edge	Microsoft Corporation	80.5  KB	400.2  KB	11.1  KB
MpDefenderCoreService.exe	2832			14.9  MB	171.3  KB	889.4  KB
Memory Compression	2044					
lsass.exe	816			1.5  MB	859.0  KB	26.5  MB
Interrupts	n/a	Hardware Interrupts and DPCs				
fontdrvhost.exe	936	Usermode Font Driver Host	Microsoft Corporation			2.2  KB
fontdrvhost.exe	944	Usermode Font Driver Host	Microsoft Corporation			460 B
explorer.exe	5020	Windows Explorer	Microsoft Corporation	54.4  MB	40.0  MB	12.1  MB
dwm.exe	464	Desktop Window Manager	Microsoft Corporation	17.0  MB		275.9  KB
dllhost.exe	5996	COM Surrogate	Microsoft Corporation	3.0  MB	38.3  MB	216.5  KB
dllhost.exe	8652	COM Surrogate	Microsoft Corporation	2.6  KB		9.2  KB
ctfmon.exe	6648	CTF Loader	Microsoft Corporation	17.2  KB		241.0  KB
csrss.exe	604			324.7  KB		973.6  KB
csrss.exe	684			571.1  KB		196.5  KB
CrossDeviceService.exe	9056	Microsoft Cross Device Service	Microsoft Corporation	1.5  MB		981.0  KB
backgroundTaskHost.exe	2336	Background Task Host	Microsoft Corporation			183.3  KB
backgroundTaskHost.exe	1736	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	2772	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11716	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11476	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	6440	Background Task Host	Microsoft Corporation			7.5  KB
AggregatorHost.exe	4464	Microsoft (R) Aggregator Host	Microsoft Corporation	51.6  MB	59.1  KB	25.7  KB

