Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
procexp64.exe	13180	Sysinternals Process Explorer	Sysinternals - www.sysinternals.com	288.6  MB	308.9  KB	5.9  MB
PhoneExperienceHost.exe	7308	Microsoft Phone Link	Microsoft Corporation	1.7  MB	186 B	191.4  KB
NisSrv.exe	8156			7.8  KB		128.6  KB
MsMpEng.exe	3336			5.8  GB	1.6  GB	731.5  MB
msedgewebview2.exe	6420	Microsoft Edge WebView2	Microsoft Corporation	63.3  MB	49.4  MB	731.4  KB
msedgewebview2.exe	6488	Microsoft Edge WebView2	Microsoft Corporation	5.7  KB	72 B	12.0  KB
msedgewebview2.exe	6988	Microsoft Edge WebView2	Microsoft Corporation	996.9  KB	1.6  MB	25.9  KB
msedgewebview2.exe	7028	Microsoft Edge WebView2	Microsoft Corporation	2.8  MB	5.6  MB	326.8  KB
msedgewebview2.exe	7100	Microsoft Edge WebView2	Microsoft Corporation	1.6  MB	2.6  MB	9.0  KB
msedgewebview2.exe	5396	Microsoft Edge WebView2	Microsoft Corporation	11.6  MB	15.5  MB	11.7  KB
msedgewebview2.exe	9704	Microsoft Edge WebView2	Microsoft Corporation	49.7  MB	22.3  MB	1.0  MB
msedgewebview2.exe	6824	Microsoft Edge WebView2	Microsoft Corporation	12.1  KB	6.1  MB	53.9  KB
msedgewebview2.exe	8320	Microsoft Edge WebView2	Microsoft Corporation	17.0  MB	38.2  MB	462.2  KB
msedgewebview2.exe	6168	Microsoft Edge WebView2	Microsoft Corporation	28.3  MB	2.7  MB	26.6  KB
msedgewebview2.exe	9800	Microsoft Edge WebView2	Microsoft Corporation	32.4  MB	45.6  MB	8.9  KB
msedgewebview2.exe	5800	Microsoft Edge WebView2	Microsoft Corporation	31.5  KB	251.6  KB	13.1  KB
msedgewebview2.exe	2000	Microsoft Edge WebView2	Microsoft Corporation	32.0  MB	32.1  MB	12.0  KB
msedge.exe	11916	Microsoft Edge	Microsoft Corporation	29.8  MB	25.7  MB	956.0  KB
msedge.exe	13744	Microsoft Edge	Microsoft Corporation	6.9  KB	252 B	3.4  KB
msedge.exe	12512	Microsoft Edge	Microsoft Corporation	46.0  KB	338.9  KB	21.5  KB
msedge.exe	13880	Microsoft Edge	Microsoft Corporation	3.5  MB	3.1  MB	72.6  KB
msedge.exe	9044	Microsoft Edge	Microsoft Corporation	177.4  KB	260.6  KB	8.2  KB
msedge.exe	5308	Microsoft Edge	Microsoft Corporation	2.1  MB	4.9  MB	10.7  KB
msedge.exe	13748	Microsoft Edge	Microsoft Corporation	81.1  KB	452.1  KB	11.1  KB
MpDefenderCoreService.exe	2832			16.2  MB	175.7  KB	902.2  KB
Memory Compression	2044					
lsass.exe	816			1.5  MB	882.7  KB	27.2  MB
Interrupts	n/a	Hardware Interrupts and DPCs				
fontdrvhost.exe	936	Usermode Font Driver Host	Microsoft Corporation			2.2  KB
fontdrvhost.exe	944	Usermode Font Driver Host	Microsoft Corporation			460 B
explorer.exe	5020	Windows Explorer	Microsoft Corporation	54.8  MB	40.1  MB	12.4  MB
dwm.exe	464	Desktop Window Manager	Microsoft Corporation	17.2  MB		283.8  KB
dllhost.exe	5996	COM Surrogate	Microsoft Corporation	3.0  MB	39.3  MB	219.7  KB
dllhost.exe	8652	COM Surrogate	Microsoft Corporation	2.6  KB		9.2  KB
ctfmon.exe	6648	CTF Loader	Microsoft Corporation	17.2  KB		241.9  KB
csrss.exe	604			324.7  KB		995.1  KB
csrss.exe	684			576.6  KB		197.0  KB
CrossDeviceService.exe	9056	Microsoft Cross Device Service	Microsoft Corporation	1.5  MB		981.1  KB
backgroundTaskHost.exe	2336	Background Task Host	Microsoft Corporation			183.3  KB
backgroundTaskHost.exe	1736	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	2772	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11716	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11476	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	6440	Background Task Host	Microsoft Corporation			7.5  KB
AggregatorHost.exe	4464	Microsoft (R) Aggregator Host	Microsoft Corporation	54.2  MB	60.1  KB	26.3  KB

