Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
procexp64.exe	13180	Sysinternals Process Explorer	Sysinternals - www.sysinternals.com	287.7  MB	124.3  KB	3.2  MB
PhoneExperienceHost.exe	7308	Microsoft Phone Link	Microsoft Corporation	1.7  MB	186 B	191.2  KB
NisSrv.exe	8156			7.8  KB		128.6  KB
MsMpEng.exe	3336			5.6  GB	1.3  GB	428.4  MB
msedgewebview2.exe	6420	Microsoft Edge WebView2	Microsoft Corporation	62.3  MB	48.8  MB	704.6  KB
msedgewebview2.exe	6488	Microsoft Edge WebView2	Microsoft Corporation	5.7  KB	72 B	10.9  KB
msedgewebview2.exe	6988	Microsoft Edge WebView2	Microsoft Corporation	993.3  KB	1.6  MB	25.6  KB
msedgewebview2.exe	7028	Microsoft Edge WebView2	Microsoft Corporation	2.7  MB	5.5  MB	317.1  KB
msedgewebview2.exe	7100	Microsoft Edge WebView2	Microsoft Corporation	1.6  MB	2.5  MB	9.0  KB
msedgewebview2.exe	5396	Microsoft Edge WebView2	Microsoft Corporation	11.1  MB	15.1  MB	11.6  KB
msedgewebview2.exe	9704	Microsoft Edge WebView2	Microsoft Corporation	44.7  MB	20.0  MB	960.7  KB
msedgewebview2.exe	6824	Microsoft Edge WebView2	Microsoft Corporation	11.8  KB	6.1  MB	52.7  KB
msedgewebview2.exe	8320	Microsoft Edge WebView2	Microsoft Corporation	13.4  MB	34.8  MB	404.7  KB
msedgewebview2.exe	6168	Microsoft Edge WebView2	Microsoft Corporation	19.0  MB	2.3  MB	25.7  KB
msedgewebview2.exe	9800	Microsoft Edge WebView2	Microsoft Corporation	28.6  MB	40.0  MB	8.9  KB
msedgewebview2.exe	5800	Microsoft Edge WebView2	Microsoft Corporation	29.5  KB	213.5  KB	13.1  KB
msedgewebview2.exe	2000	Microsoft Edge WebView2	Microsoft Corporation	18.6  MB	15.5  MB	11.8  KB
msedge.exe	11916	Microsoft Edge	Microsoft Corporation	28.0  MB	20.5  MB	892.9  KB
msedge.exe	13744	Microsoft Edge	Microsoft Corporation	6.9  KB	240 B	2.7  KB
msedge.exe	12512	Microsoft Edge	Microsoft Corporation	39.5  KB	165.4  KB	21.4  KB
msedge.exe	13880	Microsoft Edge	Microsoft Corporation	3.4  MB	2.9  MB	58.9  KB
msedge.exe	9044	Microsoft Edge	Microsoft Corporation	173.1  KB	125.0  KB	8.2  KB
msedge.exe	5308	Microsoft Edge	Microsoft Corporation	2.1  MB	4.5  MB	10.6  KB
msedge.exe	13748	Microsoft Edge	Microsoft Corporation	77.1  KB	166.3  KB	11.1  KB
MpDefenderCoreService.exe	2832			14.1  MB	158.0  KB	810.2  KB
Memory Compression	2044					
lsass.exe	816			1.3  MB	636.1  KB	24.3  MB
Interrupts	n/a	Hardware Interrupts and DPCs				
fontdrvhost.exe	936	Usermode Font Driver Host	Microsoft Corporation			2.2  KB
fontdrvhost.exe	944	Usermode Font Driver Host	Microsoft Corporation			460 B
explorer.exe	5020	Windows Explorer	Microsoft Corporation	50.7  MB	38.2  MB	10.3  MB
dwm.exe	464	Desktop Window Manager	Microsoft Corporation	16.3  MB		182.8  KB
dllhost.exe	5996	COM Surrogate	Microsoft Corporation	3.0  MB	31.8  MB	186.5  KB
dllhost.exe	8652	COM Surrogate	Microsoft Corporation	2.6  KB		9.2  KB
ctfmon.exe	6648	CTF Loader	Microsoft Corporation	17.2  KB		236.8  KB
csrss.exe	604			324.7  KB		867.5  KB
csrss.exe	684			568.5  KB		193.3  KB
CrossDeviceService.exe	9056	Microsoft Cross Device Service	Microsoft Corporation	1.5  MB		980.9  KB
backgroundTaskHost.exe	2336	Background Task Host	Microsoft Corporation			183.3  KB
backgroundTaskHost.exe	1736	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	2772	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11716	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11476	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11456	Background Task Host	Microsoft Corporation	891 B		26.3  KB
AggregatorHost.exe	4464	Microsoft (R) Aggregator Host	Microsoft Corporation	51.6  MB	54.7  KB	24.9  KB

