Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
msedgewebview2.exe	9520	Microsoft Edge WebView2	Microsoft Corporation	5.3  MB	11.7  MB	209.0  KB
msedgewebview2.exe	9172	Microsoft Edge WebView2	Microsoft Corporation	73.4  MB	1.8  MB	24.1  KB
msedgewebview2.exe	7996	Microsoft Edge WebView2	Microsoft Corporation	30.7  MB	85.9  MB	11.8  KB
msedgewebview2.exe	8996	Microsoft Edge WebView2	Microsoft Corporation	12.4  MB	8.8  MB	8.4  KB
msedgewebview2.exe	10548	Microsoft Edge WebView2	Microsoft Corporation	28.3  KB	155.4  KB	11.5  KB
MpDefenderCoreService.exe	2844	Antimalware Core Service	Microsoft Corporation			
Microsoft.SharePoint.exe	9776	Microsoft SharePoint	Microsoft Corporation	1.5  MB	2.5  MB	136.2  KB
Memory Compression	1956					
lsass.exe	832	Local Security Authority Process	Microsoft Corporation			
Interrupts	n/a	Hardware Interrupts and DPCs				
fontdrvhost.exe	964					
fontdrvhost.exe	1616					
explorer.exe	5980	Windows Explorer	Microsoft Corporation	66.7  MB	62.0  MB	2.7  MB
dwm.exe	7400					
dllhost.exe	5172	COM Surrogate	Microsoft Corporation	525.8  KB	4.5  MB	18.3  KB
ctfmon.exe	5296			4.4  MB	442.7  KB	116.2  KB
csrss.exe	600					
csrss.exe	8864					
CrossDeviceResume.exe	6412		Microsoft Corporation	38.5  KB		22.9  KB
backgroundTaskHost.exe	980	Background Task Host	Microsoft Corporation			185.1  KB
ApplicationFrameHost.exe	9696	Application Frame Host	Microsoft Corporation	25.8  KB		6.8  KB
AppActions.exe	9132			46.8  KB	2.4  KB	6.7  KB
AggregatorHost.exe	5076					

