Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
svchost.exe	2176	Host Process for Windows Services	Microsoft Corporation			110.7  KB
svchost.exe	2292	Host Process for Windows Services	Microsoft Corporation			13.9  KB
svchost.exe	2332	Host Process for Windows Services	Microsoft Corporation			2.4  KB
svchost.exe	2412	Host Process for Windows Services	Microsoft Corporation	77.7  MB	10.7  MB	3.6  KB
svchost.exe	2424	Host Process for Windows Services	Microsoft Corporation			41.2  KB
svchost.exe	2436	Host Process for Windows Services	Microsoft Corporation			32.6  KB
svchost.exe	2576	Host Process for Windows Services	Microsoft Corporation	1.5  MB		243.6  KB
svchost.exe	2768	Host Process for Windows Services	Microsoft Corporation	116 B	32.2  KB	296.5  KB
svchost.exe	2852	Host Process for Windows Services	Microsoft Corporation	8.1  KB	10.0  KB	2.5  KB
svchost.exe	2988	Host Process for Windows Services	Microsoft Corporation	1.0  MB	20.5  KB	211.7  KB
svchost.exe	3000	Host Process for Windows Services	Microsoft Corporation	21.2  MB	7.3  MB	2.7  MB
svchost.exe	3012	Host Process for Windows Services	Microsoft Corporation	31.7  MB	19.9  MB	1017.1  KB
svchost.exe	708	Host Process for Windows Services	Microsoft Corporation	116 B	160 B	9.6  KB
svchost.exe	3076	Host Process for Windows Services	Microsoft Corporation	22.0  KB		2.2  KB
svchost.exe	3108	Host Process for Windows Services	Microsoft Corporation	97.5  MB	504.2  KB	100.4  KB
svchost.exe	3148	Host Process for Windows Services	Microsoft Corporation	2.6  MB	12.5  MB	17.2  KB
svchost.exe	3216	Host Process for Windows Services	Microsoft Corporation			268 B
svchost.exe	3280	Host Process for Windows Services	Microsoft Corporation	27.9  KB	45.5  KB	6.1  KB
svchost.exe	4608	Host Process for Windows Services	Microsoft Corporation			2.7  KB
svchost.exe	3172	Host Process for Windows Services	Microsoft Corporation	354.2  KB	18.2  KB	51.4  KB
svchost.exe	3568	Host Process for Windows Services	Microsoft Corporation	112.0  KB		1.5  MB
svchost.exe	4428	Host Process for Windows Services	Microsoft Corporation	36.2  KB	44.3  KB	16.2  KB
svchost.exe	4572	Host Process for Windows Services	Microsoft Corporation	1.2  MB	369.9  KB	229.9  KB
svchost.exe	3700	Host Process for Windows Services	Microsoft Corporation			172 B
svchost.exe	3668	Host Process for Windows Services	Microsoft Corporation	84.5  MB	2.3  GB	87.2  KB
svchost.exe	4884	Host Process for Windows Services	Microsoft Corporation	80.5  KB	44.0  KB	55.8  KB
svchost.exe	1736	Host Process for Windows Services	Microsoft Corporation	28.3  KB	41.1  KB	35.5  KB
svchost.exe	5516	Host Process for Windows Services	Microsoft Corporation			8.7  KB
svchost.exe	5932	Host Process for Windows Services	Microsoft Corporation			12.2  KB
svchost.exe	5000	Host Process for Windows Services	Microsoft Corporation	257.2  KB	92 B	40.9  KB
svchost.exe	6500	Host Process for Windows Services	Microsoft Corporation	52.7  KB		9.8  KB
svchost.exe	8256	Host Process for Windows Services	Microsoft Corporation	10.7  KB		4.8  KB
svchost.exe	8964	Host Process for Windows Services	Microsoft Corporation	4.0  MB	8.3  KB	300.4  KB
svchost.exe	3504	Host Process for Windows Services	Microsoft Corporation	14.5  KB		4.5  KB
svchost.exe	8380			414.6  KB	11.4  MB	17.4  MB
svchost.exe	7644	Host Process for Windows Services	Microsoft Corporation	27.4  MB	14.3  MB	90.8  KB
svchost.exe	4940	Host Process for Windows Services	Microsoft Corporation	67.4  KB		62.0  KB
svchost.exe	10328	Host Process for Windows Services	Microsoft Corporation	71.9  KB	128.0  KB	44.9  KB
svchost.exe	10404	Host Process for Windows Services	Microsoft Corporation	7.2  KB	160 B	2.7  KB
svchost.exe	10444	Host Process for Windows Services	Microsoft Corporation	119.9  KB		22.6  KB
svchost.exe	10504			8.7  KB		1.9  KB
svchost.exe	5996	Host Process for Windows Services	Microsoft Corporation	5.4  KB		2.4  KB
svchost.exe	2196	Host Process for Windows Services	Microsoft Corporation	9.5  KB	320 B	23.1  KB
svchost.exe	10412	Host Process for Windows Services	Microsoft Corporation	4.6  KB		54.3  KB
svchost.exe	6904	Host Process for Windows Services	Microsoft Corporation	6.9  KB		6.9  KB
svchost.exe	6732	Host Process for Windows Services	Microsoft Corporation			2.0  KB
svchost.exe	9780	Host Process for Windows Services	Microsoft Corporation	116 B	160 B	2.3  KB
svchost.exe	10936			234.4  KB		10.1  KB
svchost.exe	5132			1.4  MB	999 B	6.4  KB
StartMenuExperienceHost.exe	6292	Windows Start Experience Host	Microsoft Corporation	5.5  MB	115.1  KB	208.0  KB
spoolsv.exe	2744	Spooler SubSystem App	Microsoft Corporation	232 B	320 B	90.8  KB
snmp.exe	3096	SNMP Service	Microsoft Corporation	320.3  KB		401.0  KB
smss.exe	436			2.7  MB	29.8  KB	45.4  KB
sihost.exe	4688	Shell Infrastructure Host	Microsoft Corporation	165.0  KB		827.6  KB
ShellHost.exe	2672	ShellHost	Microsoft Corporation	512 B		3.8  KB
ShellExperienceHost.exe	4780	Windows Shell Experience Host	Microsoft Corporation	658.2  KB		42.8  KB
services.exe	808			361.1  KB	24.2  KB	171.2  KB
SecurityHealthSystray.exe	5872	Windows Security notification icon	Microsoft Corporation	7.5  KB		2.9  KB
SecurityHealthService.exe	8064			2.1  MB	101.8  KB	2.3  MB
SearchIndexer.exe	6000	Microsoft Windows Search Indexer	Microsoft Corporation	189.8  MB	2.0  MB	5.1  MB
SearchHost.exe	6320		Microsoft Corporation	5.9  MB	1.1  MB	1.1  MB
SDXHelper.exe	5756	Microsoft Office SDX Helper	Microsoft Corporation	613.0  KB	4.1  KB	523.8  KB
RuntimeBroker.exe	6424	Runtime Broker	Microsoft Corporation	322.2  KB	160 B	103.9  KB
RuntimeBroker.exe	1592	Runtime Broker	Microsoft Corporation	6.5  KB		3.0  KB
RuntimeBroker.exe	6196	Runtime Broker	Microsoft Corporation	100.7  KB		38.3  KB
RuntimeBroker.exe	9468	Runtime Broker	Microsoft Corporation	20.2  KB		2.8  KB
RuntimeBroker.exe	5700	Runtime Broker	Microsoft Corporation	6.5  KB		1.5  KB
RuntimeBroker.exe	2156	Runtime Broker	Microsoft Corporation	123.5  KB		29.6  KB
Registry	104			3.8  MB	73.3  MB	3.3  KB
procexp64.exe	4880	Sysinternals Process Explorer	Sysinternals - www.sysinternals.com	327.2  MB	49.9  KB	3.0  MB
PhoneExperienceHost.exe	8652	Microsoft Phone Link	Microsoft Corporation	705.6  KB		140.3  KB
OfficeClickToRun.exe	2236	Microsoft Office Click-to-Run (SxS)	Microsoft Corporation	5.8  MB	200.8  KB	960.6  KB
NisSrv.exe	4168			6.6  KB		51.5  KB
MsMpEng.exe	3232			441.1  MB	308.4  MB	112.6  MB
msedgewebview2.exe	7128	Microsoft Edge WebView2	Microsoft Corporation	28.2  MB	11.4  MB	343.1  KB
msedgewebview2.exe	6996	Microsoft Edge WebView2	Microsoft Corporation	5.9  KB	72 B	3.2  KB
msedgewebview2.exe	7260	Microsoft Edge WebView2	Microsoft Corporation	577.0  KB	212.3  KB	24.6  KB
msedgewebview2.exe	7272	Microsoft Edge WebView2	Microsoft Corporation	2.0  MB	1.3  MB	41.8  KB
msedgewebview2.exe	7372	Microsoft Edge WebView2	Microsoft Corporation	1.1  MB	2.1  MB	8.6  KB
msedgewebview2.exe	7460	Microsoft Edge WebView2	Microsoft Corporation	4.6  MB	5.5  MB	11.6  KB
msedgewebview2.exe	9248	Microsoft Edge WebView2	Microsoft Corporation	17.8  MB	3.3  MB	464.2  KB
msedgewebview2.exe	9428	Microsoft Edge WebView2	Microsoft Corporation	6.8  KB	84 B	3.1  KB
msedgewebview2.exe	9968	Microsoft Edge WebView2	Microsoft Corporation	21.9  MB	1.2  MB	23.4  KB
msedgewebview2.exe	7980	Microsoft Edge WebView2	Microsoft Corporation	2.4  MB	19.3  MB	128.8  KB
msedgewebview2.exe	912	Microsoft Edge WebView2	Microsoft Corporation	8.6  MB	13.3  MB	8.5  KB
msedgewebview2.exe	9564	Microsoft Edge WebView2	Microsoft Corporation	22.7  MB	31.9  MB	11.5  KB
msedgewebview2.exe	2516	Microsoft Edge WebView2	Microsoft Corporation	9.1  KB	22.7  KB	12.8  KB
msedge.exe	6572	Microsoft Edge	Microsoft Corporation	28.6  MB	8.7  MB	1016.3  KB
msedge.exe	4292	Microsoft Edge	Microsoft Corporation	7.3  KB	216 B	2.6  KB
msedge.exe	3588	Microsoft Edge	Microsoft Corporation	3.6  MB	1.8  MB	53.6  KB
msedge.exe	8644	Microsoft Edge	Microsoft Corporation	35.4  KB	72.1  KB	24.4  KB
msedge.exe	2372	Microsoft Edge	Microsoft Corporation	148.2  KB	54.5  KB	9.1  KB
msedge.exe	11096	Microsoft Edge	Microsoft Corporation	1.7  MB	4.5  MB	12.4  KB
msedge.exe	7668	Microsoft Edge	Microsoft Corporation	73.7  KB	13.6  KB	11.9  KB
msedge.exe	9892	Microsoft Edge	Microsoft Corporation	5.3  KB	67.0  KB	19.8  KB
msedge.exe	9760	Microsoft Edge	Microsoft Corporation	5.3  KB	2.9  KB	19.1  KB
MpDefenderCoreService.exe	3088			3.1  MB	23.3  KB	75.7  KB
Memory Compression	2100					
lsass.exe	824			234.0  KB	149.6  KB	4.8  MB
Interrupts	n/a	Hardware Interrupts and DPCs				
fontdrvhost.exe	948	Usermode Font Driver Host	Microsoft Corporation			460 B
fontdrvhost.exe	956	Usermode Font Driver Host	Microsoft Corporation			40.3  KB
explorer.exe	3784	Windows Explorer	Microsoft Corporation	282.3  MB	167.7  MB	2.5  MB
dwm.exe	528	Desktop Window Manager	Microsoft Corporation	930.1  KB		89.2  KB
ctfmon.exe	7568	CTF Loader	Microsoft Corporation	19.9  KB		100.3  KB
csrss.exe	600			259.4  KB		200.9  KB
csrss.exe	676			457.6  KB		81.8  KB
CrossDeviceService.exe	3372	Microsoft Cross Device Service	Microsoft Corporation	730.6  KB		148.5  KB
CrossDeviceResume.exe	5176		Microsoft Corporation	38.5  KB		21.1  KB
backgroundTaskHost.exe	2344	Background Task Host	Microsoft Corporation	1.5  MB	6.7  KB	10.5  KB
ApplicationFrameHost.exe	5400	Application Frame Host	Microsoft Corporation	23.8  KB		14.5  KB
AppActions.exe	4412			35.4  KB		6.8  KB
AggregatorHost.exe	5228	Microsoft (R) Aggregator Host	Microsoft Corporation	90.9  MB	3.9  KB	285.8  KB

